,visitor_id,visitor_location,marketing_channel,gender,product_views_Mon,product_views_Tue,product_views_Wed,product_views_Thu,product_views_Fri,avg_rating_Mon,avg_rating_Tue,avg_rating_Wed,avg_rating_Thu,avg_rating_Fri,avg_price_Mon,avg_price_Tue,avg_price_Wed,avg_price_Thu,avg_price_Fri,time_on_site_Mon,time_on_site_Tue,time_on_site_Wed,time_on_site_Thu,time_on_site_Fri,pages_visited_Mon,pages_visited_Tue,pages_visited_Wed,pages_visited_Thu,pages_visited_Fri,converted_Fri
158,159,Australia,youtube,M,2,3,3,0,1,3.18,2.04,4.83,4.42,3.35,61.56,87.33,73.76,42.22,89.89,48,53,38,27,21,3,1,5,4,6,0
159,160,Australia,instagram,F,3,1,0,0,1,1.06,2.43,3.11,2.05,1.67,94.36,42.33,99.66,58.07,62.18,45,42,59,30,29,3,1,2,3,7,0
160,161,Australia,organic,M,0,0,5,0,7,4.11,4.56,2.48,2.67,1.45,24.68,91.97,56.61,63.43,67.72,41,39,26,36,27,6,6,7,5,5,0
161,162,Asia,google,F,1,2,6,2,2,3.66,2.55,2.89,4.54,4.15,87.12,59.0,71.75,91.25,59.65,40,35,42,26,48,1,2,1,2,4,0
162,163,Asia,youtube,M,4,4,0,2,3,1.19,2.59,4.85,3.69,3.94,90.31,45.29,91.46,51.02,35.39,29,38,20,31,30,4,5,4,3,7,0
163,164,Europe,organic,M,4,1,0,2,-1,3.97,3.56,4.11,3.32,4.8,90.14,72.77,81.31,89.85,39.85,45,31,48,49,35,1,4,4,5,2,1
164,165,South America,organic,F,4,5,0,3,0,1.34,4.46,1.47,3.91,3.02,99.13,62.62,52.37,99.39,94.34,32,23,52,32,25,1,4,2,4,5,0
165,166,Australia,facebook,F,0,0,9,2,0,3.79,3.97,2.26,2.74,1.72,83.58,90.41,82.24,23.8,99.16,43,57,36,46,25,6,3,3,4,1,0
166,167,Europe,facebook,M,4,5,0,1,0,2.46,4.8,3.25,2.87,2.14,52.35,67.65,51.64,70.93,83.41,38,54,42,48,52,7,1,7,6,4,0
167,168,Europe,instagram,F,3,0,3,1,-2,3.88,1.51,4.07,2.78,1.02,60.46,36.61,74.97,39.62,33.22,27,25,41,39,57,3,6,4,7,3,1
168,169,Europe,google,F,5,0,3,0,6,2.26,4.06,3.25,2.37,1.54,72.55,64.67,25.88,29.62,31.73,26,39,38,27,51,1,4,1,6,7,0
169,170,Asia,facebook,F,4,4,5,5,0,3.69,2.16,3.81,4.98,3.59,56.49,45.12,95.87,82.3,35.53,29,20,28,41,57,7,2,6,3,7,1
170,171,Australia,instagram,F,5,2,5,3,0,4.16,4.4,2.42,4.0,1.8,47.09,21.38,98.34,25.63,27.47,50,45,33,29,23,7,2,5,2,6,0
171,172,Australia,organic,M,1,2,1,0,2,1.1,4.83,4.01,4.86,4.9,77.02,73.83,79.27,83.53,67.71,36,35,47,49,51,3,1,5,5,5,0
172,173,Asia,organic,F,5,0,5,0,0,2.1,2.99,2.05,3.11,4.65,84.97,63.77,92.66,25.85,25.02,35,41,20,49,20,2,4,2,7,5,0
173,174,Australia,facebook,F,3,2,1,1,8,2.14,1.78,2.46,1.81,2.54,91.88,79.96,53.04,83.45,22.95,28,48,34,39,34,2,2,2,3,5,0
174,175,Asia,google,M,2,2,4,4,4,4.64,3.23,1.51,4.74,2.87,33.9,30.32,81.99,92.5,81.98,53,38,58,29,49,5,2,2,6,3,1
175,176,South America,google,F,0,0,0,0,0,2.28,3.13,3.93,2.32,2.16,27.79,60.01,50.2,60.4,21.74,20,56,34,26,50,2,2,1,3,5,0
176,177,North America,google,M,2,4,1,2,5,4.17,2.97,2.97,3.69,4.33,77.56,65.21,97.42,75.22,21.25,54,31,31,31,42,5,4,7,6,1,1
177,178,Europe,organic,F,3,2,0,1,0,1.15,4.29,4.71,2.45,2.85,67.22,26.91,27.38,94.76,69.78,49,29,28,53,29,4,7,3,2,2,0
178,179,North America,google,F,1,2,5,1,-1,2.32,3.45,3.88,4.5,2.4,29.89,36.01,62.57,26.91,71.69,52,42,47,50,33,5,7,1,5,1,1
179,180,Australia,youtube,M,0,0,3,5,5,1.84,3.97,2.13,2.52,3.61,30.54,86.5,51.69,25.94,54.79,23,29,27,32,49,1,3,5,5,1,1
180,181,Australia,organic,M,4,0,4,0,0,1.29,4.29,3.76,1.68,1.55,63.36,22.09,28.48,44.55,93.8,31,20,42,57,23,4,6,4,2,2,0
181,182,North America,facebook,F,5,3,0,4,1,2.05,2.91,3.74,1.59,2.39,24.56,63.32,44.28,71.92,80.02,55,52,40,30,42,2,7,7,5,3,0
182,183,Asia,google,M,4,0,0,7,0,3.78,2.06,3.72,1.9,3.76,67.34,98.2,45.81,49.33,26.09,46,40,33,37,58,1,7,5,7,4,0
183,184,Asia,instagram,M,4,2,0,4,3,3.29,1.1,1.01,4.03,2.41,29.92,74.65,59.85,91.76,97.12,36,34,27,38,58,3,7,2,4,7,0
184,185,Europe,facebook,M,0,1,2,3,5,3.28,1.05,2.93,4.56,3.97,98.36,27.32,26.37,69.53,36.7,42,27,60,33,36,4,4,5,3,5,0
185,186,North America,instagram,M,1,4,0,0,4,2.35,3.58,4.96,1.43,1.19,81.51,35.55,90.75,76.35,82.89,31,52,40,60,31,7,7,6,1,1,0
186,187,Asia,instagram,F,3,3,3,5,5,1.65,2.12,1.75,1.27,3.52,85.09,64.18,94.36,56.83,69.12,22,35,29,47,55,3,4,4,7,3,1
187,188,Europe,facebook,F,0,2,2,0,0,2.3,4.1,4.79,4.15,1.73,87.62,99.82,39.4,96.96,57.4,44,55,30,60,45,4,6,7,1,4,0
188,189,Asia,google,F,0,3,6,0,0,3.3,4.72,4.95,4.71,1.95,47.2,28.77,99.56,44.64,39.02,45,44,22,47,28,4,6,1,2,2,0
189,190,North America,google,M,5,1,3,0,2,3.09,2.28,4.84,4.0,2.16,91.06,65.19,26.24,20.65,27.83,52,59,33,47,37,7,4,5,4,2,0
190,191,Australia,youtube,F,0,4,1,1,6,2.36,4.6,2.02,4.91,2.51,44.15,29.7,50.07,93.0,69.43,54,43,52,34,52,4,6,2,4,4,0
191,192,Australia,instagram,M,0,4,1,-3,1,3.02,3.07,3.67,1.89,4.43,21.02,86.57,23.84,78.93,41.32,36,49,36,36,60,5,3,6,5,7,1
192,193,South America,organic,F,4,2,3,0,2,3.21,3.01,4.02,1.47,4.21,23.72,64.43,90.72,43.4,72.63,46,29,39,47,27,1,2,4,5,5,0
193,194,Europe,youtube,M,4,1,4,5,5,2.47,4.44,1.34,2.72,1.88,41.63,94.26,79.3,76.87,37.77,43,20,26,47,30,1,7,1,7,7,1
194,195,North America,instagram,M,0,3,4,4,-2,1.76,2.94,2.66,2.17,2.13,80.01,61.14,37.13,35.93,38.9,60,50,46,56,35,2,3,6,5,1,1
195,196,South America,youtube,M,4,1,0,1,0,2.64,3.97,2.78,3.45,2.06,21.97,43.22,33.01,90.12,27.16,51,44,57,55,24,4,6,6,3,3,0
196,197,North America,google,F,1,5,0,2,6,2.39,3.1,2.44,4.16,4.92,21.61,22.57,58.87,42.06,81.77,23,40,54,21,26,6,6,2,7,2,0
197,198,Australia,instagram,M,5,1,0,0,0,3.81,4.06,4.06,3.97,4.93,74.4,51.56,41.37,34.61,78.8,49,39,58,56,52,1,6,5,1,7,0
198,199,Australia,youtube,F,4,2,2,0,5,5.0,2.33,2.41,1.49,2.04,94.28,61.99,68.4,77.53,43.92,34,60,47,28,55,2,4,5,1,7,0
199,200,Australia,youtube,F,2,4,0,5,0,3.77,2.26,3.97,3.16,2.95,55.35,23.34,31.52,71.54,49.33,43,33,60,28,45,1,4,2,2,6,0
200,201,Asia,google,F,2,2,0,0,0,4.57,1.72,3.01,1.0,1.18,91.49,44.04,88.58,90.58,64.41,32,47,38,59,23,4,6,5,1,5,0
201,202,Europe,instagram,F,0,5,3,5,5,2.42,4.88,2.29,1.65,2.3,97.38,96.1,56.5,85.99,26.19,48,53,39,22,43,5,6,6,7,3,1
202,203,South America,instagram,M,2,1,2,5,5,2.14,4.41,3.97,4.67,3.58,21.88,36.09,81.94,33.2,57.12,26,42,39,57,50,2,3,2,4,5,1
203,204,Europe,organic,M,4,3,0,0,3,3.78,4.98,1.76,1.95,4.52,44.49,22.4,84.75,30.32,23.73,43,37,35,28,30,5,4,5,3,1,0
204,205,Europe,google,M,1,1,4,0,1,4.0,1.31,4.9,2.91,2.96,96.45,73.45,60.0,26.96,49.17,46,42,21,57,32,6,6,2,3,6,0
205,206,South America,facebook,M,3,2,3,1,5,3.24,3.41,3.64,3.66,4.42,93.18,91.16,82.0,60.96,32.72,52,58,28,41,59,5,1,4,2,6,1
206,207,Asia,instagram,F,2,3,1,1,0,2.54,3.92,2.87,1.51,2.46,23.61,80.87,30.78,45.86,96.03,20,52,36,42,39,3,6,3,3,4,0
207,208,South America,facebook,M,5,4,0,0,3,4.35,4.49,4.64,2.23,2.46,51.51,27.55,82.2,64.44,68.25,56,29,31,48,27,1,7,7,6,6,0
208,209,Australia,facebook,F,4,5,1,5,5,1.02,2.66,1.82,2.25,3.94,61.95,89.43,20.36,86.33,43.57,27,26,22,23,22,7,5,4,4,6,1
209,210,North America,youtube,F,1,4,1,5,5,1.35,1.09,3.65,2.8,2.44,75.51,84.68,82.92,69.89,77.95,23,60,29,36,59,1,7,1,2,2,1
210,211,North America,google,M,0,2,2,3,4,4.27,3.12,1.87,3.08,2.86,53.26,81.97,74.44,44.23,65.94,46,27,23,58,27,1,6,2,5,4,1
211,212,Asia,organic,M,4,0,3,0,4,3.37,2.92,1.4,3.82,3.74,76.39,23.02,42.11,83.37,94.59,26,49,41,37,44,2,5,2,3,6,0
212,213,South America,facebook,M,0,1,4,4,0,2.48,4.77,1.21,2.48,1.71,25.87,59.01,59.71,70.49,24.54,50,58,47,23,52,7,4,1,6,6,0
213,214,Australia,instagram,F,3,3,0,3,2,1.39,1.52,2.21,2.68,2.17,45.36,89.89,96.4,99.9,23.58,32,32,60,60,37,2,5,5,7,1,0
214,215,Australia,organic,M,1,4,0,2,0,3.83,3.95,2.25,3.95,3.88,46.63,66.67,65.09,72.29,96.88,38,40,47,42,33,3,1,4,4,3,0
215,216,South America,google,F,2,1,6,1,0,4.65,2.15,3.12,3.12,3.81,79.0,54.01,76.32,38.17,70.9,26,41,23,43,21,7,3,4,2,5,0
216,217,South America,instagram,M,3,5,4,2,4,3.68,4.63,1.94,2.56,2.31,65.11,66.81,65.88,61.4,28.47,57,56,52,49,44,2,3,2,5,6,1
217,218,Australia,instagram,F,4,0,5,4,0,2.25,2.25,1.85,1.38,2.82,95.69,23.91,49.29,50.71,46.18,54,22,35,26,43,1,4,4,6,6,0
218,219,Asia,youtube,M,3,0,0,5,4,2.31,1.69,3.21,1.54,1.05,55.38,87.22,33.2,37.12,93.72,20,34,55,27,28,1,4,3,2,1,1
219,220,Australia,instagram,F,0,2,3,1,1,2.83,1.72,1.7,1.87,4.26,23.5,47.16,63.0,62.98,74.17,33,23,47,25,35,6,1,2,1,7,0
220,221,North America,instagram,M,0,1,0,0,3,4.29,4.44,4.21,3.42,2.83,97.41,31.01,94.37,42.96,58.89,35,47,29,50,60,7,6,6,3,7,0
221,222,Asia,instagram,M,5,0,3,4,-1,4.8,3.42,4.19,3.38,2.06,57.0,66.18,50.09,50.48,73.9,56,42,22,47,39,2,7,4,7,5,1
222,223,Europe,instagram,F,1,1,2,5,5,3.97,3.36,1.31,1.96,4.28,83.94,47.77,96.02,42.38,76.2,51,57,58,40,38,3,5,1,2,6,1
223,224,South America,facebook,M,3,1,8,5,0,3.64,3.69,4.1,3.05,3.88,82.56,53.51,51.99,28.07,40.32,30,20,33,45,55,1,1,5,3,6,0
224,225,Asia,google,F,3,4,7,6,0,1.18,4.61,2.82,3.83,1.44,77.02,30.22,82.1,70.3,59.99,58,36,31,35,42,7,5,5,5,5,0
225,226,Australia,organic,F,3,4,0,2,0,2.94,1.35,2.67,2.14,1.72,45.15,67.48,20.84,33.5,55.52,26,48,46,37,21,4,1,4,3,1,0
226,227,Europe,youtube,F,3,1,3,2,-1,3.35,4.43,1.12,2.94,2.02,59.02,20.2,32.21,56.41,47.81,23,42,53,35,20,1,2,7,6,4,1
227,228,North America,organic,F,2,3,0,0,4,3.94,3.16,4.58,4.99,4.65,46.44,97.72,90.65,28.95,70.2,31,56,53,23,59,1,2,7,7,7,0
228,229,North America,facebook,F,2,5,5,5,3,2.44,2.79,4.0,4.71,1.07,32.07,51.12,34.53,78.04,49.14,54,29,55,41,45,3,3,6,4,1,1
229,230,South America,google,F,1,2,2,1,5,1.71,1.8,2.79,2.69,1.19,85.75,26.06,35.58,76.57,50.55,24,37,41,36,43,1,1,7,7,6,1
230,231,South America,youtube,F,5,5,1,3,5,4.5,3.02,3.91,3.69,1.5,28.03,64.03,30.63,79.47,56.1,32,44,53,38,41,2,6,5,4,1,1
231,232,North America,google,F,1,2,4,0,3,3.82,2.96,2.5,4.41,4.18,49.46,75.82,32.34,27.95,93.05,24,24,25,28,51,4,1,1,3,7,0
232,233,South America,facebook,M,5,2,8,2,0,3.0,1.03,4.89,2.71,4.15,49.99,39.8,81.56,60.42,75.63,30,47,46,37,22,4,7,7,2,4,0
233,234,North America,youtube,F,2,0,2,1,5,2.78,2.79,1.77,4.55,4.95,27.79,64.23,56.47,20.26,56.55,41,46,37,59,52,7,4,6,4,7,1
234,235,Australia,instagram,M,5,1,2,5,5,1.5,2.64,1.75,4.11,2.39,45.13,58.23,44.52,21.5,56.09,46,33,46,48,29,4,5,3,3,1,1
235,236,Australia,instagram,F,0,2,7,0,2,1.45,4.09,4.54,3.8,3.38,52.34,34.23,65.56,41.67,83.29,51,20,57,60,45,7,2,5,7,5,0
236,237,Europe,organic,M,5,3,3,3,4,3.96,3.98,1.4,1.0,4.81,80.3,60.94,99.46,29.71,63.32,39,26,33,31,36,1,7,4,7,6,1
237,238,Australia,organic,F,3,0,0,1,4,4.51,2.41,4.87,2.97,3.01,84.05,76.39,54.8,79.18,44.55,20,38,23,47,38,3,1,5,3,6,0
238,239,Asia,youtube,F,4,3,0,0,0,3.48,4.19,3.41,4.81,3.0,60.56,75.94,89.5,65.78,30.55,28,36,40,27,54,4,2,5,2,4,0
239,240,North America,instagram,M,3,0,9,1,2,3.76,3.11,4.67,3.86,2.35,52.28,71.78,91.38,87.49,93.41,53,44,47,50,20,6,6,2,4,1,0
240,241,North America,instagram,M,3,1,0,0,3,4.01,3.44,2.79,3.35,1.32,88.8,25.5,48.89,71.12,35.8,38,44,54,46,47,3,4,7,4,6,0
241,242,South America,facebook,F,5,5,1,3,5,1.78,4.17,4.23,3.65,3.42,27.44,94.81,25.15,53.32,77.35,44,30,56,36,57,2,3,4,1,7,1
242,243,South America,instagram,M,4,0,0,0,7,2.69,3.39,3.73,1.44,3.77,95.51,91.74,87.12,70.48,42.31,30,22,39,26,48,4,4,2,3,6,0
243,244,Asia,instagram,M,4,1,5,1,0,1.22,1.15,3.72,2.53,1.8,23.7,49.68,71.11,25.44,85.37,51,40,49,46,36,6,7,2,6,2,0
244,245,Europe,google,F,3,2,0,0,0,4.72,2.55,2.55,2.99,4.01,58.11,53.16,58.05,81.99,57.57,47,32,45,41,28,2,4,1,2,4,0
245,246,North America,youtube,M,3,5,4,5,-1,4.06,2.62,2.8,2.97,3.03,37.54,27.32,76.48,45.75,66.32,37,23,50,32,34,2,3,4,6,4,1
246,247,South America,instagram,F,0,3,0,2,0,2.53,3.31,3.13,1.96,4.1,89.43,78.58,23.34,45.15,90.56,51,58,30,51,51,6,5,5,7,6,0
247,248,North America,google,M,3,0,5,6,5,2.56,3.69,3.1,4.59,3.32,31.17,80.14,80.75,98.3,36.83,29,60,29,51,23,5,5,6,7,5,0
248,249,Europe,google,M,1,5,1,0,1,3.5,3.75,1.62,2.23,3.06,32.02,94.44,54.42,22.78,81.08,32,44,26,36,36,3,7,3,1,1,0
249,250,Australia,facebook,M,3,3,3,4,5,3.21,3.81,1.44,1.53,4.42,36.0,45.37,70.45,85.67,68.95,27,30,46,36,28,6,1,7,1,6,1
250,251,Europe,google,F,2,0,5,5,3,2.66,4.78,1.85,4.1,3.59,34.26,64.88,94.42,37.25,95.34,27,33,59,51,56,1,6,7,5,1,1
251,252,Asia,google,F,4,3,1,5,5,3.16,4.08,1.95,1.11,1.24,67.58,72.7,99.37,96.94,22.19,44,48,27,25,45,6,5,2,4,7,1
252,253,Asia,instagram,M,1,3,0,5,5,2.68,4.02,4.42,4.15,3.16,31.5,91.66,53.41,74.59,79.56,46,57,33,40,29,6,1,4,7,2,1
253,254,Asia,facebook,F,4,4,4,0,0,4.04,2.61,2.0,2.62,4.25,20.23,53.53,90.61,85.26,88.09,52,29,30,39,55,6,2,5,2,5,0
254,255,South America,instagram,F,2,1,4,-2,-2,4.66,2.92,1.53,4.6,4.8,67.94,86.48,79.93,29.42,37.75,34,47,24,22,48,7,4,2,1,1,1
255,256,Australia,facebook,M,0,2,0,6,2,1.21,3.26,1.92,2.38,2.14,21.59,58.88,82.44,95.78,34.42,33,59,29,41,50,6,1,6,5,7,0
256,257,Australia,facebook,M,4,2,1,1,5,3.43,1.29,2.02,1.72,4.66,41.68,92.81,43.44,68.06,44.4,43,49,38,48,25,5,3,6,6,5,1
257,258,South America,instagram,M,1,1,4,5,5,1.79,5.0,1.48,2.66,1.87,39.17,80.89,43.47,53.48,92.18,41,44,40,40,46,1,2,2,7,1,1
258,259,Australia,facebook,F,4,5,5,5,3,2.32,2.81,1.42,3.3,2.77,41.22,31.21,20.29,28.94,98.21,37,30,32,59,22,1,6,6,5,5,1
259,260,North America,organic,F,3,3,6,8,3,2.65,4.5,3.63,1.52,1.66,20.73,44.35,45.87,96.53,21.34,22,51,34,40,46,6,5,2,2,4,0
260,261,North America,youtube,F,1,3,2,5,5,4.24,3.23,3.24,1.9,1.61,62.07,34.22,48.42,98.83,28.9,52,38,44,27,44,1,7,5,5,4,1
261,262,Europe,facebook,M,4,1,0,1,0,4.83,2.86,3.02,3.46,1.74,74.16,37.44,69.46,99.48,75.03,45,33,42,42,23,5,3,5,2,5,0
262,263,Asia,instagram,F,3,0,2,0,7,3.94,1.41,2.55,4.95,3.25,24.22,76.43,74.27,21.97,44.62,49,33,42,53,36,4,7,1,1,2,0
263,264,Europe,youtube,M,1,5,1,0,0,4.56,3.25,1.08,2.98,4.99,49.9,61.03,85.04,74.52,72.7,33,54,35,56,37,6,1,5,1,5,0
264,265,Asia,organic,F,5,0,4,5,0,1.7,1.32,1.25,2.69,4.11,35.73,59.62,76.01,80.07,95.66,41,23,50,31,45,2,1,1,7,6,0
265,266,Australia,instagram,M,4,3,1,5,4,1.98,4.26,4.66,4.72,3.97,67.42,26.09,84.55,83.34,40.27,37,26,50,37,52,4,7,2,5,4,1
266,267,North America,google,F,3,1,2,5,-2,4.85,3.14,4.75,4.58,1.52,68.82,82.1,88.52,24.19,39.3,32,36,50,29,52,5,4,4,3,2,1
267,268,Europe,organic,M,0,2,1,0,3,3.03,3.15,3.63,2.85,2.23,68.88,82.09,65.02,65.15,38.67,38,47,45,52,59,5,6,3,1,4,0
268,269,South America,instagram,M,5,3,1,5,5,2.12,4.53,4.01,2.59,4.08,20.08,56.88,55.33,64.73,96.83,39,34,32,57,20,3,6,6,4,4,1
269,270,South America,google,F,4,1,0,3,1,4.92,4.05,2.65,2.67,4.23,82.46,67.21,69.08,81.24,85.17,43,25,50,20,23,6,6,2,7,6,1
270,271,Europe,instagram,M,5,4,1,1,7,4.77,3.7,4.77,4.03,3.07,20.55,92.01,90.2,60.04,29.22,44,42,26,23,58,4,2,2,2,3,0
271,272,Australia,organic,M,2,1,0,0,0,3.55,4.55,3.95,3.33,4.69,52.26,72.29,31.48,40.41,66.48,31,40,25,33,54,4,2,5,2,5,0
272,273,North America,organic,F,1,1,6,2,4,2.43,4.19,3.16,2.38,1.72,80.44,97.81,80.87,50.69,45.64,59,56,32,29,49,5,2,4,2,2,0
273,274,Australia,instagram,F,4,5,3,5,5,2.99,1.69,3.97,3.65,2.33,79.05,53.55,38.31,50.99,36.9,30,36,25,47,27,3,5,6,3,7,1
274,275,North America,google,F,0,1,0,3,3,3.7,2.37,4.01,4.76,4.49,84.09,59.47,58.66,53.52,23.07,34,60,38,23,49,2,1,4,4,2,0
275,276,North America,organic,F,1,3,5,4,4,4.4,4.96,4.67,2.17,4.4,92.59,37.52,85.76,74.97,32.43,50,51,57,49,44,5,1,3,3,2,0
276,277,Australia,google,F,4,3,4,4,5,1.48,3.42,3.02,4.13,3.91,24.85,92.38,39.84,31.28,51.25,31,45,40,21,39,4,3,4,1,5,1
277,278,Asia,facebook,M,1,2,0,0,0,1.13,4.41,3.0,4.04,3.75,35.51,40.23,32.75,23.07,80.26,40,36,41,26,39,3,3,3,6,2,0
278,279,Europe,google,F,5,1,0,5,5,3.95,3.22,3.98,1.61,4.91,73.42,67.15,73.35,31.94,59.18,40,28,30,59,59,2,4,6,3,6,0
279,280,South America,organic,M,3,5,4,0,0,3.49,1.22,4.77,1.04,4.99,38.38,40.11,46.8,99.72,21.09,23,29,21,59,45,6,1,3,2,6,0
280,281,Australia,youtube,M,0,5,0,0,0,4.42,3.18,4.53,1.75,3.7,95.07,91.77,94.67,98.26,42.18,51,52,43,35,38,1,1,7,7,1,0
281,282,Europe,facebook,M,5,3,3,8,5,4.76,2.75,4.97,1.78,2.78,27.74,95.57,69.26,38.37,84.62,53,50,36,50,41,3,6,7,2,3,0
282,283,Australia,instagram,M,3,1,1,5,5,1.77,3.22,4.12,2.24,3.26,68.24,21.88,33.4,35.47,92.15,20,30,49,46,32,5,6,3,2,3,1
283,284,North America,organic,F,4,1,8,0,7,1.76,3.42,1.88,3.47,3.51,77.53,45.59,39.01,92.17,73.06,26,26,56,26,57,7,5,2,1,7,0
284,285,North America,organic,F,1,5,0,0,0,3.02,4.46,1.23,4.08,3.1,57.43,63.98,80.91,58.56,38.85,43,29,21,40,60,6,1,7,3,1,0
285,286,North America,facebook,F,5,4,3,3,5,3.27,2.63,3.78,2.47,1.46,38.12,71.78,85.97,92.87,82.04,42,25,31,43,60,5,7,7,5,5,0
286,287,Asia,google,M,3,5,0,6,0,2.17,4.9,3.68,1.0,4.84,74.01,79.35,69.57,60.48,86.08,60,38,50,25,51,1,2,6,5,6,0
287,288,South America,facebook,F,0,0,4,5,5,1.81,4.4,4.18,1.55,2.87,30.83,94.58,41.22,60.28,44.35,54,56,26,59,30,1,7,3,2,4,1
288,289,Australia,instagram,M,4,1,0,4,4,3.75,2.39,1.01,2.73,3.95,93.7,99.95,96.0,40.45,35.16,25,55,47,40,51,1,4,7,3,2,0
289,290,Australia,google,M,1,1,1,0,0,1.79,1.11,1.34,3.34,2.8,44.93,38.98,28.49,82.36,37.48,24,51,56,46,34,2,3,2,1,6,0
290,291,North America,youtube,F,2,2,0,1,5,4.01,4.14,1.1,2.63,3.9,59.94,82.56,46.46,27.7,28.88,54,58,23,33,40,7,4,4,1,3,0
291,292,Australia,facebook,F,5,0,2,5,1,3.85,2.85,4.58,2.08,2.19,23.71,99.88,39.62,94.63,60.03,33,26,33,51,50,1,7,6,5,3,1
292,293,South America,facebook,M,5,5,4,6,8,2.77,2.4,3.5,1.54,3.97,54.73,69.81,88.11,71.61,61.18,24,45,52,51,43,7,1,5,2,1,0
293,294,North America,youtube,F,3,3,2,4,5,2.01,4.83,1.79,4.5,4.3,78.96,20.85,97.99,91.16,70.19,20,28,48,58,45,3,5,3,2,4,1
294,295,South America,organic,F,0,4,3,5,5,1.39,4.18,4.03,1.4,2.23,36.53,59.26,71.3,95.05,95.71,52,51,24,43,28,2,4,4,5,2,1
295,296,Europe,facebook,F,3,0,6,0,2,3.24,2.5,2.79,4.64,3.53,26.6,61.04,48.73,70.42,62.35,28,39,45,59,31,6,1,2,1,4,0
296,297,Europe,facebook,M,1,0,5,3,0,1.65,1.83,3.38,4.55,4.97,49.75,70.11,85.37,91.01,47.44,28,50,55,47,37,2,4,5,2,4,0
297,298,North America,facebook,F,5,0,6,0,6,2.68,3.79,3.11,1.22,3.13,94.94,40.22,55.23,85.17,84.21,45,30,52,20,32,7,5,6,6,2,0
298,299,Asia,instagram,M,5,0,5,5,5,4.55,3.11,1.37,3.62,2.77,48.11,38.34,55.82,71.88,93.12,55,29,39,50,34,2,3,2,1,4,1
299,300,Australia,organic,M,5,4,0,0,1,2.22,1.45,4.28,1.88,4.66,82.29,75.63,55.78,46.47,96.09,39,35,52,27,37,2,2,2,2,5,0
300,301,North America,organic,F,4,2,0,5,-3,3.89,4.52,2.53,3.25,4.83,65.56,56.08,64.19,92.69,46.38,46,33,60,24,28,4,4,5,6,6,1
301,302,Europe,organic,M,3,2,0,8,6,3.76,1.77,1.89,3.08,1.95,86.95,69.05,70.34,36.23,29.94,31,47,39,40,45,2,1,3,1,5,0
302,303,North America,instagram,F,0,2,0,0,5,4.81,2.54,3.86,3.43,2.82,42.09,51.35,55.24,90.35,72.82,36,32,58,25,29,4,1,1,7,5,1
303,304,Australia,instagram,M,3,4,0,0,0,4.82,2.04,4.09,1.66,3.1,34.06,32.78,37.62,66.2,93.23,48,60,59,45,30,2,6,7,3,2,0
304,305,Australia,instagram,M,3,4,3,4,0,1.71,4.64,2.33,1.01,3.91,92.7,96.44,55.74,41.99,63.07,32,58,27,55,20,2,4,4,5,1,0
305,306,South America,instagram,M,2,1,0,4,7,2.03,4.02,2.37,3.49,4.9,64.8,77.46,65.44,70.84,36.97,21,50,26,39,44,6,2,4,6,7,0
306,307,Australia,organic,F,0,3,5,0,0,2.4,4.96,4.46,3.53,2.04,86.66,71.51,89.95,65.86,61.03,25,41,57,37,24,2,5,7,6,7,0
307,308,North America,instagram,M,0,1,0,-1,-3,2.34,1.86,3.03,1.55,3.38,94.68,96.28,63.94,92.25,52.81,36,46,39,50,34,2,6,7,1,6,1
308,309,Europe,facebook,F,0,1,2,0,5,3.2,1.81,1.66,1.42,1.96,35.73,69.36,60.33,57.41,27.07,52,52,39,36,52,5,1,7,7,7,0
309,310,North America,google,F,0,2,2,0,3,3.99,1.39,3.96,2.58,1.22,38.16,76.64,31.41,30.76,39.9,59,54,48,38,42,3,1,6,3,3,0
310,311,Asia,organic,F,3,0,1,3,5,3.98,2.03,3.61,2.46,3.62,86.81,30.6,26.04,55.03,66.23,31,25,25,48,47,5,1,1,3,1,1
311,312,Australia,instagram,M,0,3,5,1,5,4.68,2.11,2.44,1.74,1.97,36.27,40.41,57.19,20.69,47.85,59,40,35,47,60,4,3,3,6,1,0
312,313,South America,facebook,F,0,3,8,0,1,2.72,3.68,2.08,2.86,1.09,79.68,87.88,37.95,87.18,64.94,59,42,32,39,44,2,2,7,2,5,0
313,314,Europe,facebook,F,1,4,3,1,5,3.54,2.78,2.28,1.04,2.14,40.91,33.97,68.53,76.27,42.41,45,41,20,39,33,4,7,1,7,7,1
314,315,North America,youtube,F,2,2,6,4,0,4.4,3.59,3.99,1.36,2.86,66.74,70.14,75.61,77.11,49.86,44,49,58,45,23,4,6,7,2,4,0
315,316,Asia,instagram,M,5,0,4,2,1,1.14,2.48,2.93,1.02,4.89,50.67,59.93,68.0,98.69,56.42,43,49,23,60,29,1,6,6,1,3,0
316,317,South America,google,M,4,5,0,1,0,2.49,2.37,2.79,2.6,1.16,22.59,87.49,99.7,89.86,43.25,41,46,42,45,47,3,5,3,4,4,0
317,318,Australia,youtube,F,0,0,7,0,0,1.9,3.73,1.2,4.33,1.38,59.74,93.91,40.45,59.94,37.33,22,47,40,60,40,2,4,1,4,7,0
318,319,Australia,youtube,F,5,4,0,0,3,3.0,4.38,1.71,4.35,3.74,33.54,37.55,66.48,77.36,48.27,37,54,29,48,49,3,5,3,7,1,0
