userID,age,sessions,time_spent,pages_visited,cart_items,cart_value,checkout_status,device,location
440,35,2,31.54144116,7,17,173.56,1,Desktop,Location 2
441,38,4,16.43783611,2,17,157.98,0,Mobile,Location 4
442,21,5,42.64587565,10,9,69,0,Desktop,Location 1
443,60,5,38.11430995,11,13,106.85,1,Mobile,Location 1
444,19,2,6.889145087,1,11,129.13,0,Mobile,Location 3
445,38,2,19.36708003,5,19,242.51,0,Desktop,Location 1
446,54,6,28.57067049,8,25,387.98,0,Mobile,Location 3
447,22,7,35.28868934,8,7,73.2,0,Desktop,Location 4
448,34,9,20.44248208,3,24,235.83,0,Tablet,Location 4
449,65,2,13.15233729,1,24,228.63,0,Mobile,Location 2
450,28,1,37.29528132,9,18,152.45,1,Desktop,Location 1
451,63,1,23.51546538,5,9,68.28,0,Desktop,Location 2
452,58,1,34.98651137,11,11,115.51,1,Mobile,Location 2
453,48,3,28.11197614,7,13,179.32,1,Desktop,Location 1
454,45,9,22.80645836,5,25,269.79,0,Tablet,Location 5
455,61,2,16.20899076,4,6,50.29,0,Desktop,Location 3
456,49,1,26.3956459,6,5,54.13,0,Mobile,Location 2
457,38,9,30.65456056,5,14,117.81,1,Tablet,Location 2
458,24,2,23.69922025,6,18,203.45,0,Mobile,Location 4
459,27,7,21.38035428,5,21,184.7,0,Tablet,Location 5
460,45,1,21.3009284,6,15,166.63,0,Desktop,Location 1
461,65,9,32.22786151,6,10,66.47,1,Tablet,Location 4
462,53,9,45,11,15,117.03,0,Tablet,Location 5
463,37,1,37.38013033,8,23,182.49,0,Tablet,Location 3
464,30,9,24.84164567,6,16,176.42,0,Desktop,Location 1
465,36,4,16.9568299,5,20,211.91,0,Desktop,Location 3
466,28,4,31.69577664,6,9,89.29,1,Desktop,Location 4
467,52,1,30.51040547,8,20,197.02,1,Desktop,Location 1
468,51,8,19.49924231,4,7,86.77,0,Tablet,Location 2
469,61,5,14.79282703,2,14,161.35,0,Mobile,Location 3
470,21,3,15.34291338,4,24,205.13,0,Mobile,Location 2
471,30,2,20.40686853,4,13,127.69,0,Desktop,Location 2
472,54,7,31.1339293,6,12,128.7,1,Mobile,Location 1
473,19,3,34.2840666,8,23,186.6,0,Desktop,Location 4
474,18,4,13.63322291,4,19,168.9,0,Tablet,Location 4
475,57,5,11.96773434,2,12,133.54,0,Desktop,Location 1
476,42,8,27.6859287,5,16,212.07,1,Tablet,Location 1
477,54,3,24.06232232,6,13,116.86,0,Desktop,Location 2
478,53,1,13.12218174,3,9,102.85,0,Desktop,Location 5
479,23,2,26.93737049,9,5,54.53,0,Mobile,Location 4
480,24,7,45,11,25,199.43,0,Desktop,Location 4
481,21,9,34.15674412,8,5,46.54,0,Mobile,Location 5
482,52,8,30.13911856,7,22,225.04,0,Tablet,Location 2
483,58,8,34.57077959,7,25,251.38,0,Mobile,Location 2
484,51,2,30.98257542,6,10,122.76,1,Desktop,Location 5
485,46,4,27.40505696,7,12,159.4,1,Mobile,Location 2
486,22,3,34.52623187,7,10,87.16,1,Mobile,Location 5
487,44,8,20.72086046,6,10,64.31,0,Desktop,Location 2
488,50,3,15.01587886,5,25,234.51,0,Tablet,Location 3
489,63,9,34.28894312,7,17,180.13,1,Desktop,Location 2
490,27,8,21.09726155,5,14,100.08,0,Desktop,Location 4
491,23,7,26.20227872,6,25,192.57,0,Mobile,Location 1
492,51,4,21.0457945,4,20,254.92,0,Desktop,Location 5
493,25,6,35.09844069,8,11,163.93,1,,Location 1
494,48,1,27.7731444,6,22,222.94,0,Mobile,Location 4
495,26,5,30.22067516,5,19,159.93,1,Desktop,Location 1
496,38,6,29.7748009,8,20,212.3,1,Mobile,Location 5
497,25,7,19.24263028,5,21,285.23,0,Mobile,Location 3
498,21,6,20.10289265,5,8,87.59,0,Mobile,Location 3
499,39,2,31.62271003,7,17,193.95,1,Mobile,Location 1
500,45,7,42.44186019,9,13,121.15,0,Desktop,Location 4
501,62,6,36.91685512,8,10,77.08,1,Desktop,Location 2
502,21,1,5.015757241,1,21,183.42,0,Tablet,Location 1
503,56,9,17.09805011,2,16,198.23,0,Desktop,Location 1
504,38,9,33.43023244,9,22,264.38,0,Desktop,Location 4
505,25,4,34.7128581,8,17,182.42,1,Desktop,Location 1
506,37,8,32.43890109,8,15,124.64,1,Desktop,Location 3
507,49,6,17.46260816,4,5,35.92,0,Tablet,Location 2
508,18,3,28.37089353,5,11,99.98,1,Mobile,Location 2
509,23,6,18.8911454,2,18,220.08,0,Desktop,Location 2
510,45,1,28.28873454,5,17,186.57,1,Tablet,Location 4
511,61,5,24.13203763,3,13,168.74,0,Desktop,Location 3
512,48,7,11.85051073,3,14,152.12,0,Tablet,Location 5
513,27,3,7.169700868,3,17,178.39,0,Mobile,Location 1
514,37,7,24.10031938,5,5,63.54,0,Desktop,Location 5
515,25,2,35.2615525,9,15,100.36,1,Mobile,Location 4
516,39,5,5,2,16,208.51,0,Tablet,Location 1
517,55,8,13.93876129,2,8,70.34,0,Mobile,Location 5
518,46,4,11.96210494,5,21,181.16,0,Mobile,Location 2
519,26,8,38.86536299,10,6,41.61,0,Desktop,Location 3
520,61,1,26.08433231,9,22,224.6,0,Tablet,Location 3
521,64,6,15.24896327,2,20,256.54,0,Mobile,Location 1
522,18,3,29.7713271,6,18,187.78,1,Tablet,Location 1
523,58,9,22.52894104,6,7,79.84,0,Desktop,Location 4
524,56,6,23.17208494,6,11,69.77,0,Desktop,Location 5
525,43,1,31.64694569,8,19,177.72,1,Desktop,Location 3
526,28,7,31.17216876,7,25,209.84,0,Desktop,Location 1
527,52,1,12.39515536,1,22,190.22,0,Mobile,Location 5
528,41,2,41.4030457,8,7,63.69,0,Desktop,Location 3
529,50,4,29.95134766,8,11,107.89,1,Mobile,Location 1
530,37,5,36.21665054,9,13,110.94,1,Desktop,Location 4
531,44,7,14.05513043,4,12,113.66,0,Tablet,Location 5
532,32,1,10.99754804,1,25,318.75,0,Tablet,Location 3
533,50,8,21.95841122,7,16,144.81,0,Mobile,Location 5
534,24,5,20.76200722,4,6,60.35,0,Mobile,Location 2
535,51,4,16.23667263,3,13,118.82,0,Desktop,Location 4
536,62,4,30.09077685,8,7,96.56,0,Tablet,Location 1
537,63,4,17.9665795,4,14,173.12,0,Mobile,Location 1
538,59,3,18.69750731,4,21,197.59,0,Tablet,Location 3
539,22,2,31.83712904,9,13,164.04,1,Desktop,Location 2
540,47,4,18.27064182,3,21,138.39,0,Tablet,Location 2
541,45,9,7.331149193,3,6,108.97,0,Desktop,Location 3
542,35,2,14.51774968,4,6,39.28,0,Desktop,Location 3
543,53,9,22.99148505,4,6,67.2,0,Desktop,Location 5
544,20,9,28.84110772,7,23,264.76,0,Desktop,Location 1
545,38,5,8.420399758,1,21,194.3,0,Desktop,Location 3
546,63,7,5.789891688,1,16,126.05,0,Desktop,Location 1
547,33,4,11.48603144,3,13,103.28,0,Desktop,Location 2
548,54,7,5,1,23,224.67,0,Desktop,Location 3
549,59,6,25.71219336,5,11,98.95,1,Mobile,Location 2
550,22,9,37.61876903,10,8,85.07,1,Desktop,Location 1
551,31,1,19.04070717,4,14,115.67,0,Mobile,Location 3
552,48,8,22.25956017,5,14,146.7,0,Mobile,Location 3
553,63,7,17.93263766,4,7,88.14,0,Desktop,Location 4
554,41,5,26.14725952,7,21,209.13,0,Mobile,Location 1
555,52,9,16.5558836,5,7,65.67,0,Desktop,Location 2
556,53,5,25.54124888,5,20,185.1,1,Mobile,Location 2
557,27,6,9.559904267,1,7,63.65,0,Mobile,Location 4
558,44,6,42.02558618,12,16,102.86,0,Desktop,Location 2
559,44,7,25.0801628,5,8,84.36,1,Desktop,Location 5
560,40,8,21.8030296,3,20,227.22,0,Tablet,Location 1
561,30,4,11.06139162,2,19,160.05,0,Mobile,Location 1
562,33,9,21.45520248,4,20,220.54,0,Mobile,Location 1
563,52,2,14.76721006,4,9,87.76,0,Desktop,Location 4
564,44,2,26.35384321,6,18,180.64,1,Mobile,Location 5
565,56,9,26.82326722,6,23,259.91,0,Mobile,Location 3
566,64,2,23.91316976,5,14,169.15,0,Desktop,Location 1
567,34,5,36.30677306,9,24,243.68,0,Desktop,Location 4
568,65,9,26.42147383,5,10,87.69,1,Tablet,Location 5
569,58,4,11.42362096,2,9,119.27,0,Mobile,Location 2
570,18,2,29.28359025,6,20,142.96,1,Desktop,Location 3
571,28,7,40.77818491,10,14,144.66,0,Desktop,Location 1
572,29,5,28.88128465,7,18,156.44,1,Tablet,Location 5
573,31,6,19.19788229,3,15,148.95,0,Desktop,Location 4
574,25,1,45,12,9,107.97,0,Desktop,Location 1
575,48,8,36.03674134,7,7,87.81,0,Mobile,Location 2
576,24,7,10.84441635,3,16,124.68,0,Tablet,Location 5
577,63,7,18.88391315,4,9,92.9,0,Tablet,Location 2
578,48,8,22.79859441,7,7,74.69,0,Mobile,Location 4
579,33,3,15.50671162,4,5,50.57,0,Mobile,Location 4
580,59,2,32.02620873,8,5,56.7,0,Desktop,Location 1
581,56,2,26.06614076,7,13,130.36,1,Mobile,Location 5
582,61,6,20.69280634,2,25,199,0,Desktop,Location 5
583,36,3,29.53717074,8,23,188.22,0,Desktop,Location 1
584,25,2,25.22077801,5,8,73.6,1,Mobile,Location 4
585,46,2,23.39526684,6,23,131.8,0,Mobile,Location 4
586,19,5,15.97867843,5,14,159.42,0,Desktop,Location 4
587,59,1,10.88757709,2,17,177.62,0,Desktop,Location 3
588,20,4,24.95820539,6,23,189.6,0,Mobile,Location 2
589,46,7,15.0889301,2,5,57.5,0,Desktop,Location 2
590,32,6,36.91203387,8,20,216.29,1,Tablet,Location 4
591,55,6,17.38188093,4,13,129.51,0,Mobile,Location 3
592,45,5,18.21377918,5,12,156.6,0,Tablet,Location 2
593,54,8,38.99878926,10,14,127.73,1,Tablet,Location 4
594,49,6,22.38449562,4,19,162.94,0,Tablet,Location 4
595,47,2,38.42383072,9,13,187.26,1,Tablet,Location 4
596,64,3,22.74501665,5,19,208.88,0,Desktop,Location 4
597,47,3,19.50157421,5,15,136.51,0,Desktop,Location 4
598,51,2,31.60002188,6,16,194.41,1,Tablet,Location 2
599,30,2,23.32977887,5,13,128.18,0,Mobile,Location 4
600,50,2,32.78124885,9,20,242.46,1,Desktop,Location 2
601,59,5,29.57895312,6,22,280.69,0,Tablet,Location 5
602,34,9,29.81697038,8,6,70.71,0,Mobile,Location 1
603,20,3,23.52197387,6,8,77.89,0,Mobile,Location 3
604,26,6,37.07641885,9,5,45.76,0,Mobile,Location 3
605,28,8,41.04405601,10,24,359,0,Mobile,Location 5
606,44,2,20.74621493,4,22,194.02,0,Mobile,Location 2
607,45,2,32.63593582,7,15,200.21,1,Mobile,Location 2
608,19,8,39.94987404,12,19,164.8,1,Mobile,Location 1
609,18,1,8.27128557,1,9,88.06,0,Desktop,Location 3
610,23,2,32.81416738,8,5,38.51,0,Desktop,Location 1
611,42,7,33.16377195,7,10,73.25,1,Mobile,Location 5
612,52,9,35.58753439,8,7,68.71,0,Desktop,Location 1
613,33,7,33.32122358,7,25,209.93,0,Mobile,Location 4
614,21,8,13.86992474,2,10,120.6,0,Tablet,Location 4
615,64,8,15.77895434,2,20,225.81,0,Desktop,Location 2
616,55,3,29.5314694,6,18,145.74,1,Desktop,Location 2
617,61,6,33.28521015,8,11,85.77,1,Desktop,Location 2
618,37,5,34.69802254,7,17,135.87,1,Tablet,Location 2
619,42,3,31.49954137,6,20,256.92,1,Desktop,Location 1
620,24,2,31.857309,7,19,157.27,1,Tablet,Location 1
621,38,7,28.16983422,4,23,238.6,0,Desktop,Location 5
622,24,4,11.42114105,3,8,50.93,0,Desktop,Location 3
623,46,5,37.28127299,9,13,82.36,1,Desktop,Location 2
624,24,6,16.5942174,3,17,132.53,0,Desktop,Location 1
625,20,7,10.40824644,3,24,235.83,0,Mobile,Location 3
626,46,4,6.541766082,3,18,217.77,0,Desktop,Location 4
627,46,8,32.43263153,8,18,180.35,1,Desktop,Location 1
628,56,9,28.196002,6,12,97.64,1,Mobile,Location 2
629,55,5,24.91676722,5,23,248.17,0,Desktop,Location 1
630,23,2,27.19785419,7,5,49.53,0,Tablet,Location 2
631,63,5,37.09884745,9,11,118.04,1,Mobile,Location 4
632,27,8,24.0124988,3,17,153.35,0,Desktop,Location 3
633,54,4,37.68254136,8,20,200.76,1,Desktop,Location 1
634,31,3,14.07945491,2,20,209.8,0,Tablet,Location 4
635,39,8,20.63069148,7,22,175.55,0,Desktop,Location 4
636,49,5,31.72818725,8,7,69.42,0,Desktop,Location 3
637,35,5,13.46221572,2,24,241.9,0,Mobile,Location 5
638,53,9,25.0259243,5,24,227.51,0,Desktop,Location 3
639,63,1,25.3958001,4,24,203.88,0,Desktop,Location 1
640,26,8,12.08330441,4,14,140.51,0,Tablet,Location 4
641,43,8,27.01488134,5,9,116.86,1,Desktop,Location 5
642,39,9,22.22278641,6,23,197.08,0,Mobile,Location 4
643,63,6,5,1,5,40.47,0,Desktop,Location 4
644,55,1,12.25962773,1,22,232.83,0,Desktop,Location 5
645,40,1,22.31461529,5,10,102.09,0,Mobile,Location 1
646,34,9,18.72087973,3,6,71.56,0,Tablet,Location 5
647,43,8,11.32228534,3,14,136.12,0,Desktop,Location 1
648,64,9,26.82015274,8,7,90.55,0,Desktop,Location 1
649,55,3,15.48988515,4,17,171.81,0,Desktop,Location 5
650,19,5,15.58650373,3,13,160.67,0,Desktop,Location 5
651,23,7,14.1642434,5,11,85.32,0,Desktop,Location 3
652,24,1,29.08257443,6,16,115.4,1,Desktop,Location 1
653,30,8,33.4437292,7,24,225.81,0,Desktop,Location 3
654,44,9,19.8883571,4,22,247.66,0,Desktop,Location 2
655,28,6,19.41545254,5,9,88.69,0,Mobile,Location 5
656,32,5,16.78427272,3,10,122.47,0,Desktop,Location 1
657,26,4,20.94535251,5,18,238.55,0,Desktop,Location 5
658,25,6,30.66884375,6,6,63,0,Desktop,Location 1
659,63,9,7.153220632,1,25,179.11,0,Desktop,Location 5
660,23,4,22.95700782,5,17,187.98,0,Desktop,Location 1
661,65,8,32.93708974,7,5,72.17,0,Desktop,Location 5
662,60,7,21.93478101,4,10,96.8,0,Desktop,Location 2
663,21,4,44.66055137,12,13,129.18,0,Mobile,Location 1
664,28,2,28.89298246,7,18,226.33,1,Mobile,Location 5
665,45,6,36.65201222,10,23,206.59,0,Desktop,Location 2
666,43,3,35.88795651,9,23,172.55,0,Mobile,Location 5
667,21,7,19.63593812,3,7,70.14,0,Mobile,Location 2
668,32,9,23.99342855,4,22,146.87,0,Mobile,Location 1
669,36,2,26.37501397,7,18,168.57,1,Mobile,Location 1
670,23,6,36.82965358,9,10,107.85,1,Tablet,Location 4
671,22,8,29.13893447,6,15,173.55,1,Desktop,Location 1
672,35,7,19.79066545,5,8,50.55,0,Mobile,Location 4
673,23,5,32.75014298,7,22,196.14,0,Tablet,Location 1
674,48,4,28.16031881,8,23,219.8,0,Mobile,Location 5
675,42,9,26.65109523,7,8,76.61,1,Desktop,Location 4
676,21,8,25.04635159,7,17,159.94,1,Desktop,Location 1
677,23,5,34.89659403,9,20,291.7,1,Tablet,Location 5
678,58,8,31.44804207,7,21,181.15,0,Desktop,Location 4
679,54,8,18.79909714,4,7,78.08,0,Desktop,Location 1
680,42,5,23.94700341,5,22,186.74,0,Mobile,Location 4
681,51,7,17.92583576,5,21,110.16,0,Mobile,Location 5
682,36,3,20.42841765,6,9,69.33,0,Desktop,Location 2
683,51,8,14.85876297,3,5,53.37,0,Tablet,Location 4
684,32,4,27.48328774,7,22,85.6,0,Tablet,Location 2
685,25,1,22.7046892,6,22,254.86,0,Desktop,Location 5
686,61,8,33.06690492,8,12,84.73,1,Mobile,Location 1
687,64,6,26.4851819,6,23,230.29,0,Desktop,Location 1
688,51,8,41.36305227,9,11,109.68,0,Mobile,Location 3
689,35,1,23.88680822,6,7,72.08,0,Mobile,Location 1
690,47,4,22.13319532,5,23,339.47,0,Tablet,Location 3
691,30,2,21.4305681,4,11,139.44,0,Desktop,Location 5
692,64,1,13.38092223,2,21,119.31,0,Desktop,Location 1
693,50,9,13.58638442,2,11,85.28,0,Tablet,Location 4
694,52,3,35.5080441,9,17,192.25,1,Desktop,Location 3
695,41,5,14.26922796,3,25,286.19,0,Desktop,Location 4
696,43,4,5,2,24,209.71,0,Desktop,Location 3
697,64,6,13.96669062,4,17,163.8,0,Mobile,Location 1
698,61,4,32.14700904,8,6,57.16,0,Desktop,Location 5
699,59,5,8.030818619,1,6,53.62,0,Mobile,Location 3
700,64,4,28.3070583,7,6,63.04,0,Desktop,Location 1
701,18,4,19.1467453,4,24,325.49,0,Tablet,Location 5
702,30,8,45,12,7,97.23,0,,Location 4
703,27,7,22.23475298,4,25,249.77,0,Tablet,Location 2
704,36,5,36.08013076,10,21,275.03,0,Tablet,Location 2
705,22,9,19.61843733,4,9,91.29,0,Mobile,Location 3
706,25,9,31.53650558,7,22,146.74,0,Desktop,Location 1
707,21,2,24.8098121,5,21,250,0,Desktop,Location 4
708,30,2,32.83471593,6,20,212.87,1,Desktop,Location 3
709,55,6,17.81409821,3,7,50.46,0,Desktop,Location 3
710,63,1,13.08077601,2,8,82.62,0,Tablet,Location 2
711,63,5,5,1,11,119.51,0,Desktop,Location 4
712,36,7,5.764395734,1,11,109.84,0,Desktop,Location 4
713,25,4,28.42814497,8,22,222.55,0,Desktop,Location 1
714,44,3,32.07054488,8,18,218.17,1,Desktop,Location 4
715,64,4,1,1,21,200.2,0,Desktop,Location 4
716,47,1,29.14012892,5,25,237.71,0,Mobile,Location 1
717,21,6,21.26521225,4,18,163.64,0,Desktop,Location 1
718,28,1,39.76229149,11,7,75.22,0,Desktop,Location 3
719,38,3,27.28154524,6,20,145.4,1,Mobile,Location 3
720,60,3,21.03457295,4,13,107.11,0,Mobile,Location 3
721,19,9,15.27672131,4,9,106.5,0,Mobile,Location 3
722,38,9,15.95110901,5,17,140.1,0,Mobile,Location 1
723,34,1,11.42586626,1,10,83.84,0,Desktop,Location 1
724,60,9,34.87397816,10,14,122.3,1,Mobile,Location 4
725,46,8,14.38497774,3,10,107.48,0,Mobile,Location 4
726,44,2,5,1,6,64.76,0,Tablet,Location 3
727,41,7,22.45810522,7,14,160.81,0,Desktop,Location 1
728,20,7,32.12957098,8,13,127.39,1,Mobile,Location 4
729,56,3,44.39992657,12,23,237.5,0,Tablet,Location 4
730,27,3,20.77119092,5,15,145.02,0,Desktop,Location 5
731,20,2,28.69388257,7,5,59.01,0,Mobile,Location 3
732,62,4,26.51058645,6,21,280.33,0,Desktop,Location 4
733,59,6,18.4237231,5,14,212.82,0,Mobile,Location 2
734,43,6,25.36594726,4,17,211.63,1,Tablet,Location 1
735,54,3,26.52582581,7,12,128.6,1,Tablet,Location 2
736,44,2,15.76821968,2,10,123.71,0,Mobile,Location 4
737,22,7,21.52790155,4,17,135.64,0,Desktop,Location 4
738,59,3,28.29417126,5,24,242.72,0,Desktop,Location 2
739,28,6,13.86317592,2,10,90.55,0,Desktop,Location 3
740,30,2,19.68924894,6,18,217.06,0,Tablet,Location 2
741,58,5,21.24574447,5,6,66.96,0,Desktop,Location 5
742,51,4,22.4202637,5,6,71.79,0,,Location 3
743,55,4,14.44910803,3,18,182.09,0,Tablet,Location 1
744,57,2,22.63235421,7,19,240,0,Mobile,Location 2
745,50,6,5,2,9,102.62,0,Desktop,Location 4
746,51,5,14.02738102,4,5,57.32,0,Desktop,Location 1
747,44,4,15.06992333,3,11,119.11,0,Desktop,Location 1
748,53,4,9.522599418,1,22,141.88,0,Desktop,Location 3
749,43,8,17.28449293,4,12,121.69,0,Desktop,Location 1
750,42,9,28.48072703,6,9,68.21,1,Tablet,Location 2
751,36,5,14.16814727,1,25,249.98,0,Desktop,Location 5
752,38,4,27.54126412,6,13,144.53,1,Desktop,Location 4
753,48,3,37.81629736,9,19,187.63,1,Desktop,Location 1
754,46,5,12.77343833,2,22,209.7,0,Desktop,Location 1
755,26,6,11.09925391,4,25,190.18,0,Mobile,Location 2
756,36,4,27.35305902,5,16,166.63,1,Mobile,Location 3
757,43,5,15.3334591,4,8,72.74,0,Tablet,Location 5
758,42,5,21.01566486,5,5,59.73,0,Tablet,Location 5
759,57,2,30.11458854,8,17,196.89,1,Desktop,Location 1
760,60,4,27.61258178,7,24,204.99,0,Tablet,Location 1
761,46,2,28.94452621,6,25,240.55,0,Desktop,Location 4
762,42,9,13.65077134,3,14,130.72,0,Desktop,Location 3
763,36,3,5,1,13,124.04,0,Mobile,Location 5
764,21,9,21.89744,6,22,190.44,0,Mobile,Location 1
765,62,2,14.56724009,3,8,80.17,0,Desktop,Location 4
766,37,7,25.83280457,5,18,174.36,1,Desktop,Location 5
767,63,2,45,11,17,180.68,0,Mobile,Location 2
768,18,2,30.05053863,9,23,205.83,0,Desktop,Location 1
769,28,2,39.67441427,9,12,133.38,1,Mobile,Location 4
770,21,5,33.85309828,7,17,181.58,1,,Location 4
771,24,5,23.18764598,6,21,196.18,0,Desktop,Location 5
772,45,8,36.29720151,9,16,245.36,1,Desktop,Location 1
773,53,1,23.66255824,6,14,119.49,0,Tablet,Location 4
774,24,2,22.06618429,5,16,214.79,0,Desktop,Location 2
775,37,8,29.65776098,6,25,260.67,0,Mobile,Location 3
776,52,8,38.20780191,8,7,74.72,0,Mobile,Location 4
777,56,7,37.93400511,9,19,163.11,1,Desktop,Location 3
778,38,3,37.41533587,9,10,96.38,1,Tablet,Location 2
779,61,3,43.36360188,11,20,264.05,0,Desktop,Location 2
780,18,3,25.81848407,6,12,112.65,1,Desktop,Location 1
781,54,8,26.14638949,6,6,61.95,0,Desktop,Location 2
782,63,2,23.68676751,6,7,67.22,0,Mobile,Location 2
783,59,7,10.70348567,2,9,49.29,0,Tablet,Location 5
784,20,8,16.3538001,4,14,131.98,0,Mobile,Location 4
785,51,7,20.38353413,5,12,92.95,0,Desktop,Location 2
786,30,3,41.89719698,10,14,149.51,0,Desktop,Location 3
787,33,2,30.54189062,7,21,202.2,0,Desktop,Location 2
788,51,9,14.31924684,3,10,138,0,Desktop,Location 4
789,41,4,19.02732711,3,18,158.14,0,Mobile,Location 3
790,30,1,11.12882708,3,11,130.15,0,Tablet,Location 4
791,23,9,16.11521604,2,9,87.36,0,Mobile,Location 2
792,56,8,21.66860946,5,16,208.58,0,Mobile,Location 4
793,19,3,36.63480044,10,23,168.61,0,Tablet,Location 5
794,28,4,17.99820131,3,5,42.99,0,Mobile,Location 3
795,24,2,27.21380657,6,21,183.18,0,Desktop,Location 2
796,24,4,27.24002849,6,18,233.5,1,Tablet,Location 1
797,56,6,30.15356183,6,8,98.33,1,Mobile,Location 1
798,56,5,45,10,21,140.61,0,Mobile,Location 5
799,29,4,28.30928752,6,17,163.29,1,Mobile,Location 3
800,39,3,32.5072297,7,22,211.16,0,Mobile,Location 5
801,20,7,18.88180344,4,12,155.26,0,Desktop,Location 5
802,30,1,22.46752805,6,17,203.95,0,Desktop,Location 1
803,47,9,25.55676716,6,13,153.5,1,Mobile,Location 4
804,27,1,31.7329507,7,10,97.22,1,Mobile,Location 1
805,26,9,28.81712429,7,10,126.65,1,Mobile,Location 5
806,23,5,25.00429452,6,10,105.91,1,Mobile,Location 3
807,61,4,28.46078362,8,21,195.2,0,Tablet,Location 3
808,19,7,32.70665846,9,20,225.62,1,Tablet,Location 4
809,61,9,19.28314559,5,6,33.02,0,Desktop,Location 4
810,33,5,19.62602181,4,11,73.09,0,Desktop,Location 4
811,30,3,33.1500562,10,12,89.83,1,Desktop,Location 4
812,65,5,13.66211317,3,12,94.71,0,Mobile,Location 4
813,30,6,17.79101148,3,9,99.77,0,Mobile,Location 3
814,39,8,35.37022858,8,25,292.58,0,Desktop,Location 3
815,36,3,13.92137864,2,13,120.85,0,Mobile,Location 1
816,43,4,27.70783721,5,21,230.54,0,Desktop,Location 1
817,31,2,8.404124558,2,16,110.73,0,Desktop,Location 5
818,48,7,21.72456259,6,25,205.49,0,Desktop,Location 1
819,46,2,32.91984173,9,6,66.62,0,Tablet,Location 3
820,62,7,36.93198048,8,8,92.33,1,Mobile,Location 2
821,59,6,5,1,18,224.47,0,Desktop,Location 3
822,39,1,35.40285304,7,19,184.29,1,Mobile,Location 4
823,24,8,41.35479979,10,8,71.8,0,Mobile,Location 2
824,54,8,20.72216981,6,23,164.48,0,Mobile,Location 5
825,58,6,14.00821921,4,15,142.38,0,Desktop,Location 1
826,44,2,21.39232212,6,5,42.56,0,Mobile,Location 2
827,48,1,21.99020644,6,5,45.63,0,Desktop,Location 2
828,23,4,33.64154644,7,13,189.3,1,Desktop,Location 2
829,33,9,40.99490674,10,8,76.72,0,Desktop,Location 3
830,55,4,19.91855563,6,7,64.74,0,Desktop,Location 2
831,55,3,35.6117864,8,15,201.86,1,Tablet,Location 4
832,49,2,12.21346982,2,21,243.79,0,,Location 5
833,50,2,35.4045705,9,18,181.97,1,Desktop,Location 3
834,34,9,27.99582235,7,24,274.68,0,Desktop,Location 3
835,50,7,21.62577131,7,24,276.41,0,Mobile,Location 1
836,28,2,23.43423379,5,8,71.02,0,Tablet,Location 4
837,30,1,33.50908912,8,11,71.6,1,Desktop,Location 5
838,47,1,28.04574198,8,24,251.49,0,Desktop,Location 3
839,18,4,25.30842608,6,11,91.48,1,Mobile,Location 5
840,47,9,16.58846599,3,22,198.48,0,Mobile,Location 4
841,44,7,5,1,7,44.85,0,Desktop,Location 5
842,57,3,16.44800092,4,16,190.72,0,Desktop,Location 4
843,40,9,11.66076172,3,13,108.59,0,Desktop,Location 3
844,37,2,38.35077615,9,24,272.36,0,Tablet,Location 5
845,23,9,23.77251869,5,22,234.33,0,Mobile,Location 1
846,54,3,25.68620263,6,25,212.02,0,Tablet,Location 3
